N 49 89439:1
N 49 52056:1
N 49 33105:1
N 49 85619:1
N 49 67917:0
N 49 30953:1
N 49 20161:1
N 49 115607:1
N 49 23315:0
N 49 67987:0
N 49 60055:0
N 49 8568:1
N 49 91804:0
N 49 14508:1
N 49 13706:1
N 49 52643:0
N 49 8230:0
N 49 70232:1
N 49 54410:1
N 49 29968:0
N 49 26967:1
N 49 73404:0
N 49 64065:0
N 49 195:0
N 49 67946:1
N 49 91337:0
N 49 26546:1
N 49 29430:0
N 49 64573:1
N 49 15824:0
N 49 17892:0
N 49 107628:1
N 49 74074:1
N 49 32400:0
N 49 14432:1
N 49 60853:0
N 49 114432:1
N 49 98981:0
N 49 61279:0
N 49 36943:1
N 49 22568:1
N 49 95501:0
N 49 856:1
N 49 109814:1
N 49 34931:1
N 49 73711:0
N 49 114502:0
N 49 61074:1
N 49 61320:1
N 49 100690:0
N 49 25776:0
N 49 13535:0
N 49 30580:0
N 49 20800:0
N 49 58837:0
N 49 62771:1
N 49 97038:0
N 49 37631:1
N 49 62714:1
N 49 21894:0
N 49 44481:0
N 49 8696:0
N 49 56521:1
N 49 59143:0
N 49 66945:0
N 49 44132:1
N 49 34398:0
N 49 115147:1
N 49 111745:0
N 49 93900:0
N 49 32968:0
UTG 50 64274:1 23781:0 3 1
N 50 64274:1
N 50 66827:0
N 50 23781:0
UTG 51 64274:1 23781:0 3 1
N 51 64274:1
N 51 5516:0
N 51 23781:0
UTG 52 93092:0 15470:0 2 1
N 52 93092:0
N 52 15470:0
UTG 53 38672:0 92900:0 2 1
N 53 38672:0
N 53 92900:0
UTG 54 78331:0 15470:0 2 1
N 54 78331:0
N 54 15470:0
UTG 55 93143:1 99660:0 2 1
N 55 93143:1
N 55 99660:0
UTG 56 8901:0 69318:0 3 1
N 56 8901:0
N 56 37507:0
N 56 69318:0
UTG 57 8901:0 69318:0 3 1
N 57 8901:0
N 57 57416:0
N 57 69318:0
UTG 58 47539:1 70709:0 3 1
N 58 47539:1
N 58 54633:1
N 58 70709:0
UTG 59 47539:1 70709:0 3 1
N 59 47539:1
N 59 105587:1
N 59 70709:0
UTG 60 79649:0 95701:0 3 1
N 60 79649:0
N 60 85722:1
N 60 95701:0
UTG 61 79649:0 95701:0 5 1
N 61 79649:0
N 61 25413:1
N 61 35107:1
N 61 34322:1
N 61 95701:0
UTG 62 14733:1 43382:1 10 1
N 62 14733:1
N 62 72550:1
N 62 104232:0
N 62 608:1
N 62 25792:1
N 62 85994:1
N 62 65296:1
N 62 105550:1
N 62 62307:1
N 62 43382:1
UTG 63 14733:1 43382:1 11 1
N 63 14733:1
N 63 64964:1
N 63 36433:0
N 63 83424:1
N 63 52208:1
N 63 36274:1
N 63 94533:1
N 63 16858:1
N 63 42120:0
N 63 106433:0
N 63 43382:1
UTG 64 97623:0 98104:1 2 1
N 64 97623:0
N 64 98104:1
UTG 65 104261:1 71585:1 2 0
N 65 104261:1
N 65 71585:1
UTG 66 104261:1 56768:0 2 0
N 66 104261:1
N 66 56768:0
UTG 67 77870:0 94374:1 76 1
N 67 77870:0
N 67 71283:0
N 67 13698:1
N 67 25318:1
N 67 737:0
N 67 73908:0
N 67 41068:0
N 67 96487:0
N 67 29779:0
N 67 60474:0
N 67 108496:1
N 67 20971:1
N 67 105682:1
N 67 62242:0
N 67 109344:1
N 67 22590:0
N 67 90496:1
N 67 86653:0
N 67 42133:0
N 67 115150:0
N 67 84190:0
N 67 50986:1
N 67 70957:1
N 67 24532:0
N 67 5735:0
N 67 283:1
N 67 18443:0
N 67 74268:1
N 67 22604:1
N 67 58227:0
N 67 72996:0
N 67 51418:0
N 67 105184:1
